Time(Hours),EntityID,ObjectName,ProcessID,StepName,Action
0,DefaultEntity.16,Output@Source1,2.OnEnteredFromAssociatedObject,[Transfer] ToOutboundLink,Entity 'DefaultEntity.16' transferring from '[Node] Output@Source1' onto link 'Path1'.
0,DefaultEntity.16,Path1,4.OnEntered,[Begin],Process 'Path1.OnEntered' execution started.
0,DefaultEntity.16,Path1,4.OnEntered,[Assign] EntityMovementRate,Assigning state variable 'DefaultEntity.16.Movement.Rate' the value '5040' Meters per Hour. Previous value was '5040' Meters per Hour.
0,DefaultEntity.16,Path1,4.OnEntered,[EndTransfer] OntoPath,Entity 'DefaultEntity.16' ending transfer onto link 'Path1'.
0,DefaultEntity.16,Path1,4.OnEntered,[End],Process 'Path1.OnEntered' execution ended.
0,DefaultEntity.16,Source1,3.OnEnteredProcessing,[End],Process 'Source1.OnEnteredProcessing' execution ended.
0,DefaultEntity.16,Source1,1.OnEnteredOutputBuffer,[End],Process 'Source1.OnEnteredOutputBuffer' execution ended.
0,DefaultEntity.16,Output@Source1,2.OnEnteredFromAssociatedObject,[End],Process 'Output@Source1.OnEnteredFromAssociatedObject' execution ended.
2.77777777777778E-05,Model,Model,0.OnRunInitialized,[Decide] Decide2,Token branching on condition 'True'.
2.77777777777778E-05,Model,Model,0.OnRunInitialized,[Decide] Decide2,Token sent to 'True' exit.
2.77777777777778E-05,Model,Model,0.OnRunInitialized,[Delay] Delay2,Delaying token for '2.77777777777778E-05' Hours until time '5.55555555555556E-05' Hours.
5.55555555555556E-05,Model,Model,0.OnRunInitialized,[Decide] Decide2,Token branching on condition 'True'.
5.55555555555556E-05,Model,Model,0.OnRunInitialized,[Decide] Decide2,Token sent to 'True' exit.
5.55555555555556E-05,Model,Model,0.OnRunInitialized,[Delay] Delay2,Delaying token for '2.77777777777778E-05' Hours until time '8.33333333333333E-05' Hours.
8.33333333333333E-05,Model,Model,0.OnRunInitialized,[Decide] Decide2,Token branching on condition 'True'.
8.33333333333333E-05,Model,Model,0.OnRunInitialized,[Decide] Decide2,Token sent to 'True' exit.
8.33333333333333E-05,Model,Model,0.OnRunInitialized,[Delay] Delay2,Delaying token for '2.77777777777778E-05' Hours until time '0.000111111111111111' Hours.
9.92063492063492E-05,DefaultEntity.16,Output@Source1,2.OnExited,[Begin],Process 'Output@Source1.OnExited' execution started.
9.92063492063492E-05,DefaultEntity.16,Output@Source1,2.OnExited,[Fire] ExitedEvent,Firing event 'Output@Source1.Exited'.
9.92063492063492E-05,DefaultEntity.16,Output@Source1,2.OnExited,[End],Process 'Output@Source1.OnExited' execution ended.
0.000111111111111111,Model,Model,0.OnRunInitialized,[Decide] Decide2,Token branching on condition 'True'.
0.000111111111111111,Model,Model,0.OnRunInitialized,[Decide] Decide2,Token sent to 'True' exit.
0.000111111111111111,Model,Model,0.OnRunInitialized,[Delay] Delay2,Delaying token for '2.77777777777778E-05' Hours until time '0.000138888888888889' Hours.
0.000138888888888889,Model,Model,0.OnRunInitialized,[Decide] Decide2,Token branching on condition 'True'.
0.000138888888888889,Model,Model,0.OnRunInitialized,[Decide] Decide2,Token sent to 'True' exit.
0.000138888888888889,Model,Model,0.OnRunInitialized,[Delay] Delay2,Delaying token for '2.77777777777778E-05' Hours until time '0.000166666666666667' Hours.
0.000166666666666667,Model,Model,0.OnRunInitialized,[Decide] Decide2,Token branching on condition 'True'.
0.000166666666666667,Model,Model,0.OnRunInitialized,[Decide] Decide2,Token sent to 'True' exit.
0.000166666666666667,Model,Model,0.OnRunInitialized,[Delay] Delay2,Delaying token for '2.77777777777778E-05' Hours until time '0.000194444444444444' Hours.
0.000194444444444444,Model,Model,0.OnRunInitialized,[Decide] Decide2,Token branching on condition 'True'.
0.000194444444444444,Model,Model,0.OnRunInitialized,[Decide] Decide2,Token sent to 'True' exit.
0.000194444444444444,Model,Model,0.OnRunInitialized,[Delay] Delay2,Delaying token for '2.77777777777778E-05' Hours until time '0.000222222222222222' Hours.
0.000222222222222222,Model,Model,0.OnRunInitialized,[Decide] Decide2,Token branching on condition 'True'.
0.000222222222222222,Model,Model,0.OnRunInitialized,[Decide] Decide2,Token sent to 'True' exit.
0.000222222222222222,Model,Model,0.OnRunInitialized,[Delay] Delay2,Delaying token for '2.77777777777778E-05' Hours until time '0.00025' Hours.
0.00025,Model,Model,0.OnRunInitialized,[Decide] Decide2,Token branching on condition 'True'.
0.00025,Model,Model,0.OnRunInitialized,[Decide] Decide2,Token sent to 'True' exit.
0.00025,Model,Model,0.OnRunInitialized,[Delay] Delay2,Delaying token for '2.77777777777778E-05' Hours until time '0.000277777777777778' Hours.
0.000277777777777778,Model,Model,0.OnRunInitialized,[Decide] Decide2,Token branching on condition 'True'.
0.000277777777777778,Model,Model,0.OnRunInitialized,[Decide] Decide2,Token sent to 'True' exit.
0.000277777777777778,Model,Model,0.OnRunInitialized,[Delay] Delay2,Delaying token for '2.77777777777778E-05' Hours until time '0.000305555555555556' Hours.
0.000305555555555556,Model,Model,0.OnRunInitialized,[Decide] Decide2,Token branching on condition 'True'.
0.000305555555555556,Model,Model,0.OnRunInitialized,[Decide] Decide2,Token sent to 'True' exit.
0.000305555555555556,Model,Model,0.OnRunInitialized,[Delay] Delay2,Delaying token for '2.77777777777778E-05' Hours until time '0.000333333333333333' Hours.
0.000333333333333333,Model,Model,0.OnRunInitialized,[Decide] Decide2,Token branching on condition 'True'.
0.000333333333333333,Model,Model,0.OnRunInitialized,[Decide] Decide2,Token sent to 'True' exit.
0.000333333333333333,Model,Model,0.OnRunInitialized,[Delay] Delay2,Delaying token for '2.77777777777778E-05' Hours until time '0.000361111111111111' Hours.
0.000361111111111111,Model,Model,0.OnRunInitialized,[Decide] Decide2,Token branching on condition 'True'.
0.000361111111111111,Model,Model,0.OnRunInitialized,[Decide] Decide2,Token sent to 'True' exit.
0.000361111111111111,Model,Model,0.OnRunInitialized,[Delay] Delay2,Delaying token for '2.77777777777778E-05' Hours until time '0.000388888888888889' Hours.
0.000388888888888889,Model,Model,0.OnRunInitialized,[Decide] Decide2,Token branching on condition 'True'.
0.000388888888888889,Model,Model,0.OnRunInitialized,[Decide] Decide2,Token sent to 'True' exit.
0.000388888888888889,Model,Model,0.OnRunInitialized,[Delay] Delay2,Delaying token for '2.77777777777778E-05' Hours until time '0.000416666666666667' Hours.
0.000416666666666667,Model,Model,0.OnRunInitialized,[Decide] Decide2,Token branching on condition 'True'.
0.000416666666666667,Model,Model,0.OnRunInitialized,[Decide] Decide2,Token sent to 'True' exit.
0.000416666666666667,Model,Model,0.OnRunInitialized,[Delay] Delay2,Delaying token for '2.77777777777778E-05' Hours until time '0.000444444444444444' Hours.
0.000444444444444444,Model,Model,0.OnRunInitialized,[Decide] Decide2,Token branching on condition 'True'.
0.000444444444444444,Model,Model,0.OnRunInitialized,[Decide] Decide2,Token sent to 'True' exit.
0.000444444444444444,Model,Model,0.OnRunInitialized,[Delay] Delay2,Delaying token for '2.77777777777778E-05' Hours until time '0.000472222222222222' Hours.
0.000472222222222222,Model,Model,0.OnRunInitialized,[Decide] Decide2,Token branching on condition 'True'.
0.000472222222222222,Model,Model,0.OnRunInitialized,[Decide] Decide2,Token sent to 'True' exit.
0.000472222222222222,Model,Model,0.OnRunInitialized,[Delay] Delay2,Delaying token for '2.77777777777778E-05' Hours until time '0.0005' Hours.
0.0005,Model,Model,0.OnRunInitialized,[Decide] Decide2,Token branching on condition 'True'.
0.0005,Model,Model,0.OnRunInitialized,[Decide] Decide2,Token sent to 'True' exit.
0.0005,Model,Model,0.OnRunInitialized,[Delay] Delay2,Delaying token for '2.77777777777778E-05' Hours until time '0.000527777777777778' Hours.
0.000527777777777778,Model,Model,0.OnRunInitialized,[Decide] Decide2,Token branching on condition 'True'.
0.000527777777777778,Model,Model,0.OnRunInitialized,[Decide] Decide2,Token sent to 'True' exit.
0.000527777777777778,Model,Model,0.OnRunInitialized,[Delay] Delay2,Delaying token for '2.77777777777778E-05' Hours until time '0.000555555555555556' Hours.
0.000555555555555556,Model,Model,0.OnRunInitialized,[Decide] Decide2,Token branching on condition 'True'.
0.000555555555555556,Model,Model,0.OnRunInitialized,[Decide] Decide2,Token sent to 'True' exit.
0.000555555555555556,Model,Model,0.OnRunInitialized,[Delay] Delay2,Delaying token for '2.77777777777778E-05' Hours until time '0.000583333333333333' Hours.
0.000583333333333333,Model,Model,0.OnRunInitialized,[Decide] Decide2,Token branching on condition 'True'.
0.000583333333333333,Model,Model,0.OnRunInitialized,[Decide] Decide2,Token sent to 'True' exit.
0.000583333333333333,Model,Model,0.OnRunInitialized,[Delay] Delay2,Delaying token for '2.77777777777778E-05' Hours until time '0.000611111111111111' Hours.
0.000611111111111111,Model,Model,0.OnRunInitialized,[Decide] Decide2,Token branching on condition 'True'.
0.000611111111111111,Model,Model,0.OnRunInitialized,[Decide] Decide2,Token sent to 'True' exit.
0.000611111111111111,Model,Model,0.OnRunInitialized,[Delay] Delay2,Delaying token for '2.77777777777778E-05' Hours until time '0.000638888888888889' Hours.
0.000638888888888889,Model,Model,0.OnRunInitialized,[Decide] Decide2,Token branching on condition 'True'.
0.000638888888888889,Model,Model,0.OnRunInitialized,[Decide] Decide2,Token sent to 'True' exit.
0.000638888888888889,Model,Model,0.OnRunInitialized,[Delay] Delay2,Delaying token for '2.77777777777778E-05' Hours until time '0.000666666666666667' Hours.
0.000666666666666667,Model,Model,0.OnRunInitialized,[Decide] Decide2,Token branching on condition 'True'.
0.000666666666666667,Model,Model,0.OnRunInitialized,[Decide] Decide2,Token sent to 'True' exit.
0.000666666666666667,Model,Model,0.OnRunInitialized,[Delay] Delay2,Delaying token for '2.77777777777778E-05' Hours until time '0.000694444444444445' Hours.
0.000694444444444445,Model,Model,0.OnRunInitialized,[Decide] Decide2,Token branching on condition 'True'.
0.000694444444444445,Model,Model,0.OnRunInitialized,[Decide] Decide2,Token sent to 'True' exit.
0.000694444444444445,Model,Model,0.OnRunInitialized,[Delay] Delay2,Delaying token for '2.77777777777778E-05' Hours until time '0.000722222222222223' Hours.
0.000722222222222223,Model,Model,0.OnRunInitialized,[Decide] Decide2,Token branching on condition 'True'.
0.000722222222222223,Model,Model,0.OnRunInitialized,[Decide] Decide2,Token sent to 'True' exit.
0.000722222222222223,Model,Model,0.OnRunInitialized,[Delay] Delay2,Delaying token for '2.77777777777778E-05' Hours until time '0.00075' Hours.
0.00075,Model,Model,0.OnRunInitialized,[Decide] Decide2,Token branching on condition 'True'.
0.00075,Model,Model,0.OnRunInitialized,[Decide] Decide2,Token sent to 'True' exit.
0.00075,Model,Model,0.OnRunInitialized,[Delay] Delay2,Delaying token for '2.77777777777778E-05' Hours until time '0.000777777777777778' Hours.
0.000777777777777778,Model,Model,0.OnRunInitialized,[Decide] Decide2,Token branching on condition 'True'.
0.000777777777777778,Model,Model,0.OnRunInitialized,[Decide] Decide2,Token sent to 'True' exit.
0.000777777777777778,Model,Model,0.OnRunInitialized,[Delay] Delay2,Delaying token for '2.77777777777778E-05' Hours until time '0.000805555555555556' Hours.
0.000805555555555556,Model,Model,0.OnRunInitialized,[Decide] Decide2,Token branching on condition 'True'.
0.000805555555555556,Model,Model,0.OnRunInitialized,[Decide] Decide2,Token sent to 'True' exit.
0.000805555555555556,Model,Model,0.OnRunInitialized,[Delay] Delay2,Delaying token for '2.77777777777778E-05' Hours until time '0.000833333333333334' Hours.
0.000833333333333334,Model,Model,0.OnRunInitialized,[Decide] Decide2,Token branching on condition 'True'.
0.000833333333333334,Model,Model,0.OnRunInitialized,[Decide] Decide2,Token sent to 'True' exit.
0.000833333333333334,Model,Model,0.OnRunInitialized,[Delay] Delay2,Delaying token for '2.77777777777778E-05' Hours until time '0.000861111111111112' Hours.
0.000861111111111112,Model,Model,0.OnRunInitialized,[Decide] Decide2,Token branching on condition 'True'.
0.000861111111111112,Model,Model,0.OnRunInitialized,[Decide] Decide2,Token sent to 'True' exit.
0.000861111111111112,Model,Model,0.OnRunInitialized,[Delay] Delay2,Delaying token for '2.77777777777778E-05' Hours until time '0.00088888888888889' Hours.
0.00088888888888889,Model,Model,0.OnRunInitialized,[Decide] Decide2,Token branching on condition 'True'.
0.00088888888888889,Model,Model,0.OnRunInitialized,[Decide] Decide2,Token sent to 'True' exit.
0.00088888888888889,Model,Model,0.OnRunInitialized,[Delay] Delay2,Delaying token for '2.77777777777778E-05' Hours until time '0.000916666666666667' Hours.
0.000916666666666667,Model,Model,0.OnRunInitialized,[Decide] Decide2,Token branching on condition 'True'.
0.000916666666666667,Model,Model,0.OnRunInitialized,[Decide] Decide2,Token sent to 'True' exit.
0.000916666666666667,Model,Model,0.OnRunInitialized,[Delay] Delay2,Delaying token for '2.77777777777778E-05' Hours until time '0.000944444444444445' Hours.
0.000944444444444445,Model,Model,0.OnRunInitialized,[Decide] Decide2,Token branching on condition 'True'.
0.000944444444444445,Model,Model,0.OnRunInitialized,[Decide] Decide2,Token sent to 'True' exit.
0.000944444444444445,Model,Model,0.OnRunInitialized,[Delay] Delay2,Delaying token for '2.77777777777778E-05' Hours until time '0.000972222222222223' Hours.
0.000972222222222223,Model,Model,0.OnRunInitialized,[Decide] Decide2,Token branching on condition 'True'.
0.000972222222222223,Model,Model,0.OnRunInitialized,[Decide] Decide2,Token sent to 'True' exit.
0.000972222222222223,Model,Model,0.OnRunInitialized,[Delay] Delay2,Delaying token for '2.77777777777778E-05' Hours until time '0.001' Hours.
0.001,Model,Model,0.OnRunInitialized,[Decide] Decide2,Token branching on condition 'True'.
0.001,Model,Model,0.OnRunInitialized,[Decide] Decide2,Token sent to 'True' exit.
0.001,Model,Model,0.OnRunInitialized,[Delay] Delay2,Delaying token for '2.77777777777778E-05' Hours until time '0.00102777777777778' Hours.
0.00102777777777778,Model,Model,0.OnRunInitialized,[Decide] Decide2,Token branching on condition 'True'.
0.00102777777777778,Model,Model,0.OnRunInitialized,[Decide] Decide2,Token sent to 'True' exit.
0.00102777777777778,Model,Model,0.OnRunInitialized,[Delay] Delay2,Delaying token for '2.77777777777778E-05' Hours until time '0.00105555555555556' Hours.
0.00105555555555556,Model,Model,0.OnRunInitialized,[Decide] Decide2,Token branching on condition 'True'.
0.00105555555555556,Model,Model,0.OnRunInitialized,[Decide] Decide2,Token sent to 'True' exit.
0.00105555555555556,Model,Model,0.OnRunInitialized,[Delay] Delay2,Delaying token for '2.77777777777778E-05' Hours until time '0.00108333333333333' Hours.
0.00108333333333333,Model,Model,0.OnRunInitialized,[Decide] Decide2,Token branching on condition 'True'.
0.00108333333333333,Model,Model,0.OnRunInitialized,[Decide] Decide2,Token sent to 'True' exit.
0.00108333333333333,Model,Model,0.OnRunInitialized,[Delay] Delay2,Delaying token for '2.77777777777778E-05' Hours until time '0.00111111111111111' Hours.
0.00111111111111111,Model,Model,0.OnRunInitialized,[Decide] Decide2,Token branching on condition 'True'.
0.00111111111111111,Model,Model,0.OnRunInitialized,[Decide] Decide2,Token sent to 'True' exit.
0.00111111111111111,Model,Model,0.OnRunInitialized,[Delay] Delay2,Delaying token for '2.77777777777778E-05' Hours until time '0.00113888888888889' Hours.
0.00113888888888889,Model,Model,0.OnRunInitialized,[Decide] Decide2,Token branching on condition 'True'.
0.00113888888888889,Model,Model,0.OnRunInitialized,[Decide] Decide2,Token sent to 'True' exit.
0.00113888888888889,Model,Model,0.OnRunInitialized,[Delay] Delay2,Delaying token for '2.77777777777778E-05' Hours until time '0.00116666666666667' Hours.
0.00116666666666667,Model,Model,0.OnRunInitialized,[Decide] Decide2,Token branching on condition 'True'.
0.00116666666666667,Model,Model,0.OnRunInitialized,[Decide] Decide2,Token sent to 'True' exit.
0.00116666666666667,Model,Model,0.OnRunInitialized,[Delay] Delay2,Delaying token for '2.77777777777778E-05' Hours until time '0.00119444444444445' Hours.
0.00119444444444445,Model,Model,0.OnRunInitialized,[Decide] Decide2,Token branching on condition 'True'.
0.00119444444444445,Model,Model,0.OnRunInitialized,[Decide] Decide2,Token sent to 'True' exit.
0.00119444444444445,Model,Model,0.OnRunInitialized,[Delay] Delay2,Delaying token for '2.77777777777778E-05' Hours until time '0.00122222222222222' Hours.
0.00122222222222222,Model,Model,0.OnRunInitialized,[Decide] Decide2,Token branching on condition 'True'.
0.00122222222222222,Model,Model,0.OnRunInitialized,[Decide] Decide2,Token sent to 'True' exit.
0.00122222222222222,Model,Model,0.OnRunInitialized,[Delay] Delay2,Delaying token for '2.77777777777778E-05' Hours until time '0.00125' Hours.
0.00125,Model,Model,0.OnRunInitialized,[Decide] Decide2,Token branching on condition 'True'.
0.00125,Model,Model,0.OnRunInitialized,[Decide] Decide2,Token sent to 'True' exit.
0.00125,Model,Model,0.OnRunInitialized,[Delay] Delay2,Delaying token for '2.77777777777778E-05' Hours until time '0.00127777777777778' Hours.
0.00127777777777778,Model,Model,0.OnRunInitialized,[Decide] Decide2,Token branching on condition 'True'.
0.00127777777777778,Model,Model,0.OnRunInitialized,[Decide] Decide2,Token sent to 'True' exit.
0.00127777777777778,Model,Model,0.OnRunInitialized,[Delay] Delay2,Delaying token for '2.77777777777778E-05' Hours until time '0.00130555555555556' Hours.
0.00130555555555556,Model,Model,0.OnRunInitialized,[Decide] Decide2,Token branching on condition 'True'.
0.00130555555555556,Model,Model,0.OnRunInitialized,[Decide] Decide2,Token sent to 'True' exit.
0.00130555555555556,Model,Model,0.OnRunInitialized,[Delay] Delay2,Delaying token for '2.77777777777778E-05' Hours until time '0.00133333333333333' Hours.
0.00130952380952381,DefaultEntity.16,Path1,2.OnReachedEnd,[Begin],Process 'Path1.OnReachedEnd' execution started.
0.00130952380952381,DefaultEntity.16,Path1,2.OnReachedEnd,[Transfer] FromPath,Entity 'DefaultEntity.16' transferring from '[EndOfLink] Path1' into node 'Input@Server1'.
0.00130952380952381,DefaultEntity.16,Input@Server1,1.OnEnteredToAssociatedObject,[Begin],Process 'Input@Server1.OnEnteredToAssociatedObject' execution started.
0.00130952380952381,DefaultEntity.16,Input@Server1,1.OnEnteredToAssociatedObject,[Fire] EnteredEvent,Firing event 'Input@Server1.Entered'.
0.00130952380952381,DefaultEntity.16,Input@Server1,1.OnEnteredToAssociatedObject,[Transfer] ToAssociatedObject,Entity 'DefaultEntity.16' transferring from '[Node] Input@Server1' into object 'Server1'.
0.00130952380952381,DefaultEntity.16,Input@Server1,1.OnEnteredToAssociatedObject,[Transfer] ToAssociatedObject,Entity 'DefaultEntity.16' transferring from '[Node] Input@Server1' into station 'Server1.InputBuffer'.
0.00130952380952381,DefaultEntity.16,Server1,3.OnEnteredInputBuffer,[Begin],Process 'Server1.OnEnteredInputBuffer' execution started.
0.00130952380952381,DefaultEntity.16,Server1,3.OnEnteredInputBuffer,[EndTransfer] IntoInputBuffer,Entity 'DefaultEntity.16' ending transfer into station 'Server1.InputBuffer'.
0.00130952380952381,DefaultEntity.16,Input@Server1,4.OnExited,[Begin],Process 'Input@Server1.OnExited' execution started.
0.00130952380952381,DefaultEntity.16,Input@Server1,4.OnExited,[Fire] ExitedEvent,Firing event 'Input@Server1.Exited'.
0.00130952380952381,DefaultEntity.16,Input@Server1,4.OnExited,[End],Process 'Input@Server1.OnExited' execution ended.
0.00130952380952381,DefaultEntity.16,Server1,3.OnEnteredInputBuffer,[Seize] Server,Object 'DefaultEntity.16' checking availability to seize '1' resource(s) of resource type '[ParentObject] Server1'.
0.00130952380952381,DefaultEntity.16,Server1,3.OnEnteredInputBuffer,[Seize] Server,Object 'DefaultEntity.16' found '1' currently available resource(s) of resource type '[ParentObject] Server1'.
0.00130952380952381,DefaultEntity.16,Server1,3.OnEnteredInputBuffer,[Seize] Server,Object 'DefaultEntity.16' seized '1' capacity unit(s) of resource 'Server1'.
0.00130952380952381,DefaultEntity.16,Server1,3.OnEnteredInputBuffer,[Seize] Server,Object 'DefaultEntity.16' completed seize of '1' resource(s) of resource type '[ParentObject] Server1'.
0.00130952380952381,DefaultEntity.16,Server1,3.OnEnteredInputBuffer,[Transfer] ToProcessing,Entity 'DefaultEntity.16' transferring from '[Station] Server1.InputBuffer' into station 'Server1.Processing'.
0.00130952380952381,DefaultEntity.16,Path1,2.OnReachedEnd,[End],Process 'Path1.OnReachedEnd' execution ended.
0.00130952380952381,DefaultEntity.16,Input@Server1,1.OnEnteredToAssociatedObject,[End],Process 'Input@Server1.OnEnteredToAssociatedObject' execution ended.
0.00130952380952381,DefaultEntity.16,Server1,4.OnEnteredProcessing,[Begin],Process 'Server1.OnEnteredProcessing' execution started.
0.00130952380952381,DefaultEntity.16,Server1,4.OnEnteredProcessing,[EndTransfer] IntoProcessing,Entity 'DefaultEntity.16' ending transfer into station 'Server1.Processing'.
0.00130952380952381,DefaultEntity.16,Server1,4.OnEnteredProcessing,[Decide] IfProcessTypeSpecificTime,Token branching on condition 'ProcessType==Enum.TaskProcessType.SpecificTime'.
0.00130952380952381,DefaultEntity.16,Server1,4.OnEnteredProcessing,[Decide] IfProcessTypeSpecificTime,Token sent to 'True' exit.
0.00130952380952381,DefaultEntity.16,Server1,4.OnEnteredProcessing,[Delay] ProcessingTime,Delaying token for '0.00353746818799988' Hours until time '0.00484699199752369' Hours.
0.00130952380952381,DefaultEntity.16,Server1,3.OnEnteredInputBuffer,[End],Process 'Server1.OnEnteredInputBuffer' execution ended.
0.00133333333333333,Model,Model,0.OnRunInitialized,[Decide] Decide2,Token branching on condition 'True'.
0.00133333333333333,Model,Model,0.OnRunInitialized,[Decide] Decide2,Token sent to 'True' exit.
0.00133333333333333,Model,Model,0.OnRunInitialized,[Delay] Delay2,Delaying token for '2.77777777777778E-05' Hours until time '0.00136111111111111' Hours.
0.00136111111111111,Model,Model,0.OnRunInitialized,[Decide] Decide2,Token branching on condition 'True'.
0.00136111111111111,Model,Model,0.OnRunInitialized,[Decide] Decide2,Token sent to 'True' exit.
0.00136111111111111,Model,Model,0.OnRunInitialized,[Delay] Delay2,Delaying token for '2.77777777777778E-05' Hours until time '0.00138888888888889' Hours.
0.00138888888888889,Model,Model,0.OnRunInitialized,[Decide] Decide2,Token branching on condition 'True'.
0.00138888888888889,Model,Model,0.OnRunInitialized,[Decide] Decide2,Token sent to 'True' exit.
0.00138888888888889,Model,Model,0.OnRunInitialized,[Delay] Delay2,Delaying token for '2.77777777777778E-05' Hours until time '0.00141666666666667' Hours.
0.00141666666666667,Model,Model,0.OnRunInitialized,[Decide] Decide2,Token branching on condition 'True'.
0.00141666666666667,Model,Model,0.OnRunInitialized,[Decide] Decide2,Token sent to 'True' exit.
0.00141666666666667,Model,Model,0.OnRunInitialized,[Delay] Delay2,Delaying token for '2.77777777777778E-05' Hours until time '0.00144444444444445' Hours.
0.00144444444444445,Model,Model,0.OnRunInitialized,[Decide] Decide2,Token branching on condition 'True'.
0.00144444444444445,Model,Model,0.OnRunInitialized,[Decide] Decide2,Token sent to 'True' exit.
0.00144444444444445,Model,Model,0.OnRunInitialized,[Delay] Delay2,Delaying token for '2.77777777777778E-05' Hours until time '0.00147222222222222' Hours.
0.00147222222222222,Model,Model,0.OnRunInitialized,[Decide] Decide2,Token branching on condition 'True'.
0.00147222222222222,Model,Model,0.OnRunInitialized,[Decide] Decide2,Token sent to 'True' exit.
0.00147222222222222,Model,Model,0.OnRunInitialized,[Delay] Delay2,Delaying token for '2.77777777777778E-05' Hours until time '0.0015' Hours.
0.0015,Model,Model,0.OnRunInitialized,[Decide] Decide2,Token branching on condition 'True'.
0.0015,Model,Model,0.OnRunInitialized,[Decide] Decide2,Token sent to 'True' exit.
0.0015,Model,Model,0.OnRunInitialized,[Delay] Delay2,Delaying token for '2.77777777777778E-05' Hours until time '0.00152777777777778' Hours.
0.00152777777777778,Model,Model,0.OnRunInitialized,[Decide] Decide2,Token branching on condition 'True'.
0.00152777777777778,Model,Model,0.OnRunInitialized,[Decide] Decide2,Token sent to 'True' exit.
0.00152777777777778,Model,Model,0.OnRunInitialized,[Delay] Delay2,Delaying token for '2.77777777777778E-05' Hours until time '0.00155555555555556' Hours.
0.00155555555555556,Model,Model,0.OnRunInitialized,[Decide] Decide2,Token branching on condition 'True'.
0.00155555555555556,Model,Model,0.OnRunInitialized,[Decide] Decide2,Token sent to 'True' exit.
0.00155555555555556,Model,Model,0.OnRunInitialized,[Delay] Delay2,Delaying token for '2.77777777777778E-05' Hours until time '0.00158333333333334' Hours.
0.00158333333333334,Model,Model,0.OnRunInitialized,[Decide] Decide2,Token branching on condition 'True'.
0.00158333333333334,Model,Model,0.OnRunInitialized,[Decide] Decide2,Token sent to 'True' exit.
0.00158333333333334,Model,Model,0.OnRunInitialized,[Delay] Delay2,Delaying token for '2.77777777777778E-05' Hours until time '0.00161111111111111' Hours.
0.00161111111111111,Model,Model,0.OnRunInitialized,[Decide] Decide2,Token branching on condition 'True'.
0.00161111111111111,Model,Model,0.OnRunInitialized,[Decide] Decide2,Token sent to 'True' exit.
0.00161111111111111,Model,Model,0.OnRunInitialized,[Delay] Delay2,Delaying token for '2.77777777777778E-05' Hours until time '0.00163888888888889' Hours.
0.00163888888888889,Model,Model,0.OnRunInitialized,[Decide] Decide2,Token branching on condition 'True'.
0.00163888888888889,Model,Model,0.OnRunInitialized,[Decide] Decide2,Token sent to 'True' exit.
0.00163888888888889,Model,Model,0.OnRunInitialized,[Delay] Delay2,Delaying token for '2.77777777777778E-05' Hours until time '0.00166666666666667' Hours.
0.00166666666666667,Model,Model,0.OnRunInitialized,[Decide] Decide2,Token branching on condition 'True'.
